policy_id,fraud
681822,0.17886842792962884
301288,0.7325784661937027
212001,0.15519217205505434
797680,0.14993898517877333
789334,0.15024280805678916
275166,0.1756776971133239
753093,0.1603978696953768
464667,0.16019734384845793
663141,0.15068859432695342
248351,0.16299525650274788
778894,0.1440694632888404
644825,0.16313640745994093
770514,0.5571555645176612
484325,0.15224220998578564
925974,0.15590732814831598
152491,0.49480439791249325
511885,0.18388797182783842
782820,0.18417915235904944
389475,0.6557253187286265
686772,0.16434235947109455
940840,0.1655320024599727
621475,0.2138126574027154
208514,0.7949348153760802
928992,0.1495118777659767
401273,0.15102800235458871
926123,0.7398142574793705
430800,0.1673438309841846
823727,0.1610436438656881
217473,0.7366895110456715
205749,0.1561050752388832
512081,0.5613366336000125
961804,0.15599273442763836
839604,0.6561193915076236
610885,0.16975968371530437
112834,0.1553098667141931
426251,0.16399058103918723
202252,0.7966856983123984
616367,0.14642227416953676
770951,0.1518018564153487
291826,0.16293839254452544
133119,0.7760868318711585
127997,0.1658200970944115
637024,0.15387398254806983
462878,0.16390810587731988
327212,0.1941268894311961
411477,0.18392916279613378
162576,0.16503872011240367
140990,0.15545836332878937
148183,0.7942854718653054
636682,0.14372527097415858
654998,0.1653602731540864
388619,0.15622669287011803
250047,0.15027024608686898
293050,0.3033885811948666
492128,0.6385290594535434
500255,0.16703105080182779
179293,0.1670259347506664
466711,0.545155824057115
344847,0.15614024695662676
666233,0.6951094021238612
775687,0.16345285894975883
591378,0.16178368230191068
220783,0.1584283622461624
289448,0.7342434204232398
605127,0.15290599376790248
439694,0.15984511454479935
441937,0.5081840218017313
782283,0.8065315813445779
678710,0.15626314278714476
609317,0.16712377996062555
728836,0.1632356624521067
957002,0.17112107322404263
684323,0.7934963332107007
391330,0.6012765567594089
985533,0.15109007301298355
333029,0.1565840430727357
968702,0.16370245628625846
654142,0.15356528020793683
707117,0.8094401634192299
780020,0.1731347685424262
661375,0.19255488508568377
156253,0.1618026022689227
606310,0.4421534252435237
381244,0.1732534274906838
921868,0.1661269667667565
664606,0.15488983039981602
841122,0.1640921802347273
259695,0.1683605208002161
807162,0.15542659304111361
155724,0.5334361306719412
682848,0.1640967135458907
511789,0.65938580264079
378599,0.8487182554887766
897134,0.16841444625635216
796642,0.14810025555706352
543155,0.16168295298938923
231021,0.17597174829291215
902777,0.15079231319870806
233983,0.3697503699219875
1017754,0.15542152511641177
754547,0.16071306583494419
925210,0.8158817835130588
168764,0.14596226143371177
856942,0.166899090607775
682012,0.14965247105143883
299311,0.4132410969491023
647869,0.4072761830602778
533140,0.6672883272193264
649079,0.1617098190317699
422274,0.16883377097641444
929971,0.1728428768868705
520537,0.17665609795766365
776572,0.14989790732750674
222510,0.15793702958678202
172749,0.16926484620060323
738704,0.5845871568837757
477761,0.6955123316834126
161790,0.15703976470016756
863960,0.8271477787722101
313286,0.1580493477281805
541979,0.16300534179783782
556332,0.276493164650698
179713,0.8245045265043102
645921,0.6141172036622415
849384,0.16000268369546794
614512,0.7851400918951404
807157,0.15675367952363845
877608,0.15258951704942622
594059,0.6059815856363323
895903,0.17705149295928244
698071,0.16539539601033387
413489,0.596357813837826
171987,0.16731882102990414
966581,0.1525885278449878
841397,0.1641043939512347
217809,0.1522921165144227
554565,0.14914910587014998
534103,0.6629449805838489
716202,0.7200888161092394
447728,0.15069735622789196
675298,0.34945298835207206
111626,0.1624145605816061
645695,0.41060841357187056
223240,0.3202405104768661
578621,0.7029298241635971
345467,0.7199708536978618
279404,0.16527812621666632
287471,0.16925960731360762
730486,0.2537514405145452
571165,0.17767775816467873
576836,0.1508625885570041
764272,0.6650677932826028
445527,0.8340248078627662
900497,0.7209642934408229
564461,0.14472067900943805
506524,0.1717408624995491
903330,0.7657317100779466
597895,0.16251924734290188
536923,0.1716464044620152
149034,0.15882193375130887
148435,0.4733040331918563
939743,0.18173754065422865
477621,0.6558159927484947
444707,0.8152288897920148
966152,0.7929749609127812
663539,0.7908997273053728
603174,0.1596326640066258
156546,0.1524814438182512
658586,0.6358663627137997
250832,0.15843859053887355
412094,0.14758364262589077
965632,0.19551397348267488
296010,0.4975201738629621
821594,0.7828570189234793
320404,0.14785059266131284
467978,0.7147896089358059
842518,0.16264375332057293
780286,0.16694550165135655
415298,0.1801881653881885
342144,0.15585041945197162
395587,0.1670103522347914
431471,0.16717064789409075
273703,0.14538946839638625
346072,0.1539410993959317
577233,0.16131790044892758
367987,0.5827284204188128
480869,0.16216895868611958
232367,0.8171093919742556
181642,0.17832615799352697
185870,0.19842232372014829
492891,0.17136827277592845
339043,0.17145245601451697
788031,0.15560368816653866
908334,0.721661411566425
247446,0.5313057087221633
487169,0.16397808031686184
916113,0.15319734073881694
973109,0.17621030043465064
374580,0.16099667461848524
377829,0.8147567914982554
